username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
cestmoistacy;2016-10-31 03:15;0;0;. @KamalaHarris Why aren't enough ppl in positions of power saying or doing anything about the #DakotaAccessPipeline ? Where R U?;;@KamalaHarris;#DakotaAccessPipeline;7.92913E+17;https://twitter.com/cestmoistacy/status/792912912062951424;
ritaloooc69;2016-10-31 02:57;1;1;@Phayd2Blaque @KamalaHarris @CNNMoney I've been addressing racism all my life that I could remember when it was nasty presented to me!!;;@Phayd2Blaque @KamalaHarris @CNNMoney;;7.92908E+17;https://twitter.com/ritaloooc69/status/792908347557027840;
captpayne;2016-10-31 02:47;1;2;@js_edit @KamalaHarris I have had to conference 2 subordinates about anti-Muslim hate speech in the last 9 months. They endanger their jobs.;;@js_edit @KamalaHarris;;7.92906E+17;https://twitter.com/captpayne/status/792905775576342528;
BKWolverine;2016-10-31 02:45;0;2;@KamalaHarris @hollyrpeete blame the Liberals who have turned trumps ILLEGAL immigration comments into anti immigration #liesfromtheleft;;@KamalaHarris @hollyrpeete;#liesfromtheleft;7.92905E+17;https://twitter.com/BKWolverine/status/792905289028800512;
EStreetBeer;2016-10-31 02:44;0;2;@KamalaHarris @hollyrpeete what about the anti-catholic rhetoric coming out of Hillary Camp?. I'm Catholic and highly offended!!;;@KamalaHarris @hollyrpeete;;7.92905E+17;https://twitter.com/EStreetBeer/status/792905128391151617;
DavidSedgwick4;2016-10-31 02:37;0;0;@KamalaHarris Podesta really ought to keep his mouth shut.. pic.twitter.com/m3PMeQDz8c;;@KamalaHarris;;7.92903E+17;https://twitter.com/DavidSedgwick4/status/792903188068331520;
suzbronson;2016-10-31 02:35;0;0;@KamalaHarris @hollyrpeete it's appalling that schools teach anti Americanism. Why teach hate of own country? #propaganda;;@KamalaHarris @hollyrpeete;#propaganda;7.92903E+17;https://twitter.com/suzbronson/status/792902877236768768;
Phayd2Blaque;2016-10-31 02:27;1;1;@KamalaHarris @ritaloooc69 @CNNMoney The #racism has probably always been there. Never a need to address it until #Trump threatened to deport anyone not deemed American.;;@KamalaHarris @ritaloooc69 @CNNMoney;#racism #Trump;7.92901E+17;https://twitter.com/Phayd2Blaque/status/792900746022785024;
gbcreque;2016-10-31 02:23;0;0;Remember to vote Democratic to take back Congress!! @eggman4congress @KamalaHarris @RepMarciaFudge @RepAmiBera @nytpolitics @CNNPolitics https:// twitter.com/HillaryClinton /status/792862695619981312 …;;@eggman4congress @KamalaHarris @RepMarciaFudge @RepAmiBera @nytpolitics @CNNPolitics;;7.929E+17;https://twitter.com/gbcreque/status/792899669298860032;
tutoyjepoy;2016-10-31 02:17;0;0;I'm sure political parasites like @GavinNewsom @kdeleon @KamalaHarris dont have the brains to explain why #guncontrol didn't work here. #2A https:// twitter.com/realFirearms/s tatus/792893152512380928 …;;@GavinNewsom @kdeleon @KamalaHarris;#guncontrol #2A;7.92898E+17;https://twitter.com/tutoyjepoy/status/792898280950632448;
YvonneCa2;2016-10-31 02:17;0;1;@KamalaHarris Appalling..but not surprising.;;@KamalaHarris;;7.92898E+17;https://twitter.com/YvonneCa2/status/792898189871329280;
MacieBoughton;2016-10-31 02:13;1;5;@KamalaHarris All students should feel safe in school. This situation has to be Stopped, Right Now Dammit.;;@KamalaHarris;;7.92897E+17;https://twitter.com/MacieBoughton/status/792897272950296579;
KamalaHarris;2016-10-31 02:12;168;161;Teachers and student say anti-immigrant, anti-Muslim rhetoric has seeped into classrooms. It’s appalling. http:// money.cnn.com/2016/10/25/new s/trump-rhetoric-school-bullying/ …;;;;7.92897E+17;https://twitter.com/KamalaHarris/status/792896875795886080;
lisabelove;2016-10-31 01:03;0;0;Vote 4 @KamalaHarris 4 US Senate In CA. She's strong on many social justice issues & is approachable, smart & charismatic. I feel inspired! pic.twitter.com/4XA38YHmlA;;@KamalaHarris;;7.9288E+17;https://twitter.com/lisabelove/status/792879647826452480;
jay2smoove19;2016-10-31 00:33;0;0;@KamalaHarris they stole more of my guns just so you know its on camera these crooked cops still doing illegal stuff get real;;@KamalaHarris;;7.92872E+17;https://twitter.com/jay2smoove19/status/792872159127318528;
andrewtaban1;2016-10-31 00:28;0;1;Thank you @KamalaHarris for coming out to SCV today!! Together we can get @BryanCaforio and @christyfor38 elected!! pic.twitter.com/Xye72Hfbua;;@KamalaHarris @BryanCaforio @christyfor38;;7.92871E+17;https://twitter.com/andrewtaban1/status/792870736897585152;
bnjmngreen;2016-10-31 00:17;0;0;Why I'm NOT voting for @KamalaHarris - She defends prosecutorial misconduct. http:// slate.me/1qvDJvq #CA #USSenate;;@KamalaHarris;#CA #USSenate;7.92868E+17;https://twitter.com/bnjmngreen/status/792867996251193344;
BryanCaforio;2016-10-31 00:07;9;21;Thanks to everyone who came to support @KamalaHarris @JohnathonErvin @christyfor38 and me! Now let's #GOTV and turn #CA25 blue! pic.twitter.com/wRseZeeEXY;;@KamalaHarris @JohnathonErvin @christyfor38;#GOTV #CA25;7.92866E+17;https://twitter.com/BryanCaforio/status/792865593024061440;
SCV4Hillary;2016-10-30 23:45;1;6;Packed house today at the SCV rally for our Democrats! @christyfor38 @BryanCaforio @KamalaHarris @henrystern2016 and JonathanErvin pic.twitter.com/0PVKLZOLsW;;@christyfor38 @BryanCaforio @KamalaHarris @henrystern2016;;7.9286E+17;https://twitter.com/SCV4Hillary/status/792860076839022592;
ArevaMartin;2016-10-30 22:55;43;11;Ran into these 2 beauty queens this am during #GOTV at churches in Lancaster with @KamalaHarris for US Senate! Our next generation leaders! pic.twitter.com/6oyPdavm1m;;@KamalaHarris;#GOTV;7.92848E+17;https://twitter.com/ArevaMartin/status/792847532338524161;
elektrotal;2016-10-30 22:49;0;1;@KamalaHarris I celebrated #Diwali by casting my vote for you =);;@KamalaHarris;#Diwali;7.92846E+17;https://twitter.com/elektrotal/status/792845834979192832;
KamalaHarris;2016-10-30 22:48;36;80;Fearless for the People bus tour has officially begun! 1st stop w/ @BryanCaforio @JohnathonErvin @christyfor38 @henrystern2016 @EricBauman pic.twitter.com/YnRIdpQE8v;;@BryanCaforio @JohnathonErvin @christyfor38 @henrystern2016 @EricBauman;;7.92846E+17;https://twitter.com/KamalaHarris/status/792845680922341376;
HinduAmericans;2016-10-30 22:47;1;3;. @KamalaHarris Thank you! Hope you soon become the first Indian-American U.S. Senator. All the best!;;@KamalaHarris;;7.92845E+17;https://twitter.com/HinduAmericans/status/792845323399991296;
kamla;2016-10-30 22:46;0;0;Wish you @KamalaHarris & your family a very happy Deepavalli.;;@KamalaHarris;;7.92845E+17;https://twitter.com/kamla/status/792845056084316161;
KamalaHarris;2016-10-30 22:42;32;94;Wishing a very happy #Diwali to everyone celebrating here in California and around the world! #FestivalofLights;;;#Diwali #FestivalofLights;7.92844E+17;https://twitter.com/KamalaHarris/status/792844192158449664;
copingwithLifeK;2016-10-30 22:42;0;0;@theyarecoping @KamalaHarris @copingwithLifeK Juvenile Facilities as Well as Foster Not Reporting Rapes to Look Good! Change Of Gov Is Neede;;@theyarecoping @KamalaHarris @copingwithLifeK;;7.92844E+17;https://twitter.com/copingwithLifeK/status/792844068355133440;
copingwithLifeK;2016-10-30 22:41;0;0;@theyarecoping @KamalaHarris @realDonaldTrump Having Inmates Build Federal Prisons A Slavery Feel For Children Of Incarcerated! @News8 pic.twitter.com/pRb0lO5D38;;@theyarecoping @KamalaHarris @realDonaldTrump @News8;;7.92844E+17;https://twitter.com/copingwithLifeK/status/792843795624714240;
theyarecoping;2016-10-30 22:19;1;1;@KamalaHarris @AbigailMMedina @Cervantes4Assem @theyarecoping IE has a large Incarceration Rate as well as Children at risk of sexual abuse.;;@KamalaHarris @AbigailMMedina @Cervantes4Assem @theyarecoping;;7.92838E+17;https://twitter.com/theyarecoping/status/792838348037500928;
mr_wilson562;2016-10-30 22:17;0;1;That moment when @KamalaHarris rolls up.... #KeepCABlue #Vote2016 pic.twitter.com/lg386vwLDS;;@KamalaHarris;#KeepCABlue #Vote2016;7.92838E+17;https://twitter.com/mr_wilson562/status/792837829369794560;
theyarecoping;2016-10-30 22:16;1;1;@KamalaHarris @DoloresHuerta @Huerta4Congress In All fairness to Children Of Incarcerated Not getting proper immigration papers setting bad;;@KamalaHarris @DoloresHuerta @Huerta4Congress;;7.92838E+17;https://twitter.com/theyarecoping/status/792837723467886592;
Click_CA;2016-10-30 22:15;0;2;Crazy fired up overflow crowd in Santa Clarita for @KamalaHarris @BryanCaforio @henrystern2016 Ervin&Smith #CAsen pic.twitter.com/oaZHjKYR5s;;@KamalaHarris @BryanCaforio @henrystern2016;#CAsen;7.92837E+17;https://twitter.com/Click_CA/status/792837380352778240;
theyarecoping;2016-10-30 22:15;1;2;@KamalaHarris @hollyrpeete @theyarecoping We encourage you to be bold & Choose either @realDonaldTrump Or @HillaryClinton Listen to inner;;@KamalaHarris @hollyrpeete @theyarecoping @realDonaldTrump @HillaryClinton;;7.92837E+17;https://twitter.com/theyarecoping/status/792837287335776256;
theyarecoping;2016-10-30 22:14;1;1;@KamalaHarris @AmericaFerrera @theyarecoping The Voices that Do not get to be herd is the Children Of this Mass Incarceration. 2.7 Million;;@KamalaHarris @AmericaFerrera @theyarecoping;;7.92837E+17;https://twitter.com/theyarecoping/status/792837057546641408;
theyarecoping;2016-10-30 22:13;1;2;@KamalaHarris @theyarecoping California has Swat running Heroin. We know this since Garett Gelrud was arrested. We need Honesty. Ethics;;@KamalaHarris @theyarecoping;;7.92837E+17;https://twitter.com/theyarecoping/status/792836871575314432;
RL_Miller;2016-10-30 22:12;3;13;Overflow crowd for @ca_dem rally in Santa Clarita. Inside is a sardine can with @KamalaHarris @BryanCaforio @henrystern2016 @christyfor38. pic.twitter.com/oCSi9iGTz1;;@ca_dem @KamalaHarris @BryanCaforio @henrystern2016 @christyfor38;;7.92837E+17;https://twitter.com/RL_Miller/status/792836582931779584;
jehabig;2016-10-30 22:11;0;3;Overflow capacity at @KamalaHarris rally with @BryanCaforio @henrystern2016 @christyfor38 #teamkamala pic.twitter.com/I0UShBJMCZ;;@KamalaHarris @BryanCaforio @henrystern2016 @christyfor38;#teamkamala;7.92836E+17;https://twitter.com/jehabig/status/792836378367234048;
wrmays;2016-10-30 21:55;0;0;@KamalaHarris Hello Gen Harris! Are you going to visit Cerritos before the election? Would love to meet u! take care & have a great rest of the day. Bill;;@KamalaHarris;;7.92832E+17;https://twitter.com/wrmays/status/792832240350732289;
COC_CougarNews;2016-10-30 21:53;0;1;"The Democrats have gathered here at the SCV Democratic headquarters to speak to local we believe in people"" @KamalaHarris @BryanCaforio pic.twitter.com/NypdYTHmog""";;@KamalaHarris @BryanCaforio;;7.92832E+17;https://twitter.com/COC_CougarNews/status/792831888071069696;
tiffmc1013;2016-10-30 21:51;1;1;@KamalaHarris I see @SCV4Hillary ! Good luck!;;@KamalaHarris @SCV4Hillary;;7.92831E+17;https://twitter.com/tiffmc1013/status/792831413745618944;
KamalaHarris;2016-10-30 21:48;9;36;Looking forward to seeing everyone in Santa Clarita in a few minutes! pic.twitter.com/jgCULASqlf;;;;7.92831E+17;https://twitter.com/KamalaHarris/status/792830550721429504;
can_texplain;2016-10-30 21:39;0;0;"@ptpower @KamalaHarris *not talking about alleged"" she's talking about REPEAT criminals""";;@ptpower @KamalaHarris;;7.92828E+17;https://twitter.com/can_texplain/status/792828332593205248;
stillettolover;2016-10-30 21:34;0;0;CA style gun laws r the new Jim Crow laws for gun owners. @kron4news @KamalaHarris @NRA @HillaryClinton @CalgunsFdn;;@kron4news @KamalaHarris @NRA @HillaryClinton @CalgunsFdn;;7.92827E+17;https://twitter.com/stillettolover/status/792826952138633216;
Dav_rami;2016-10-30 21:22;0;0;@KamalaHarris It entirely depends on the individual. Refrain from crime & you have no reason to be involved with the criminal justice system;;@KamalaHarris;;7.92824E+17;https://twitter.com/Dav_rami/status/792824010119655424;
can_texplain;2016-10-30 21:20;0;0;"@ptpower @KamalaHarris Did I say ignore the rights of the criminals? she is talking about alleged"" when she speaks of recidivism.""";;@ptpower @KamalaHarris;;7.92824E+17;https://twitter.com/can_texplain/status/792823632493813760;
RL_Miller;2016-10-30 21:17;2;3;Insane standing room only crowd in Santa Clarita for @KamalaHarris @BryanCaforio @henrystern2016 @christyfor38 #casen #CA25 #sd27 #ad38;;@KamalaHarris @BryanCaforio @henrystern2016 @christyfor38;#casen #CA25 #sd27 #ad38;7.92823E+17;https://twitter.com/RL_Miller/status/792822773890416640;
BryanCaforio;2016-10-30 21:15;9;13;Packed house for our #GOTV rally with @KamalaHarris @JohnathonErvin and @christyfor38! pic.twitter.com/obI8us9vZQ;;@KamalaHarris @JohnathonErvin @christyfor38;#GOTV;7.92822E+17;https://twitter.com/BryanCaforio/status/792822274571153408;
COC_CougarNews;2016-10-30 21:15;0;1;Dozens have shown up at the SCV Democratic headquarters to hear @KamalaHarris speak with other local Democratic candidates. pic.twitter.com/bjDDWiIoHE;;@KamalaHarris;;7.92822E+17;https://twitter.com/COC_CougarNews/status/792822225116114944;
RRitterSimon;2016-10-30 21:07;0;1;#NastyWomen 4 @christyfor38 Joining @KamalaHarris 2 support @CA_Dem candidates #Turning38Blue pic.twitter.com/BSl3AGwHOF;;@christyfor38 @KamalaHarris @CA_Dem;#NastyWomen #Turning38Blue;7.9282E+17;https://twitter.com/RRitterSimon/status/792820265067524096;
ptpower;2016-10-30 21:00;0;2;"@can_texplain @KamalaHarris It's called following the rules as set forth by the Constitution. Alleged"" criminals have rights.""";;@can_texplain @KamalaHarris;;7.92818E+17;https://twitter.com/ptpower/status/792818384907800576;
TheDevinMurphy;2016-10-30 20:58;0;2;Just bought a @KamalaHarris portrait shirt. I just couldn't help it. So ready to elect our next U.S. Senator!;;@KamalaHarris;;7.92818E+17;https://twitter.com/TheDevinMurphy/status/792818065469677568;
clarastweeting;2016-10-30 20:58;4;4;#CA voters, GOTV to get @KamalaHarris to the US Senate! This smart, hard-working leader is badly needed there. #GirlBoss #LadiesLead @Ragcha https:// twitter.com/theeconomist/s tatus/792811282449694721 …;;@KamalaHarris @Ragcha;#CA #GirlBoss #LadiesLead;7.92818E+17;https://twitter.com/clarastweeting/status/792817970800103425;
KamalaHarris;2016-10-30 20:56;44;124;Reforming our broken criminal justice system is one of my top priorities. pic.twitter.com/K4qbCNg2tE;;;;7.92817E+17;https://twitter.com/KamalaHarris/status/792817359601872896;
MatthewR487;2016-10-30 20:52;0;0;@TheEconomist @KamalaHarris the state spend $120 billion on transpo. She needs to talk about how she will get the fed to help w/traffic;;@TheEconomist @KamalaHarris;;7.92816E+17;https://twitter.com/MatthewR487/status/792816357343506432;
DuriyaFarooqui;2016-10-30 20:40;3;5;Great to see this recognition of your leadership & promise @KamalaHarris ! Looking forward to your US Senate win in CA next week. @KasimReed https:// twitter.com/theeconomist/s tatus/792811282449694721 …;;@KamalaHarris @KasimReed;;7.92813E+17;https://twitter.com/DuriyaFarooqui/status/792813456546271233;
Chawailia;2016-10-30 20:19;2;2;#GOP #WhereArethePolicies @KamalaHarris @KatieMcGintyPA @UniteBlue @TheDemocrats @HillarysArmy @Vote4HRC @TheDemList @TeensforHRC @PennWomen pic.twitter.com/ZjhCQKJWtl;;@KamalaHarris @KatieMcGintyPA @UniteBlue @TheDemocrats @HillarysArmy @Vote4HRC @TheDemList @TeensforHRC @PennWomen;#GOP #WhereArethePolicies;7.92808E+17;https://twitter.com/Chawailia/status/792808268825436160;
CleggSean;2016-10-30 20:04;1;3;The @kamalaharris bus tour is leaving the station. #kamoji #teamkamala https://www. instagram.com/p/BMMrjbuhq9M/;;@kamalaharris;#kamoji #teamkamala;7.92804E+17;https://twitter.com/CleggSean/status/792804392013410304;
sioux60117;2016-10-30 20:00;0;0;@CCharitiesUSA@FBI_Washington @congressdotgov@KamalaHarris @WSJ@washingtonpost@POTUS @SenFeinstein@SEC_News@CFTC @FTC@FCC@AP@PACourts pic.twitter.com/BTC28udvtO;;@CCharitiesUSA @FBI_Washington @congressdotgov @KamalaHarris @WSJ @washingtonpost @POTUS @SenFeinstein @SEC_News @CFTC @FTC @FCC @AP @PACourts;;7.92803E+17;https://twitter.com/sioux60117/status/792803431941484544;
KamalaHarris;2016-10-30 19:55;25;89;Such a pleasure to worship with Leading Lady Johnson and the congregation of Growing Valley Baptist Church in Lancaster! pic.twitter.com/2YzFcK8qxq – bei Growing Valley Baptist Church;;;;7.92802E+17;https://twitter.com/KamalaHarris/status/792802023829712896;
STFUnwo;2016-10-30 19:13;0;0;@ChanelPreston FN @KamalaHarris forces kids 2 get vaccinated. PPL in gov want more & more control over PPLs lives. Less individual freedom;;@ChanelPreston @KamalaHarris;;7.92792E+17;https://twitter.com/STFUnwo/status/792791667048755200;
klainereunited;2016-10-30 18:57;0;1;@KamalaHarris So many women who are our living history. They should be cherished.;;@KamalaHarris;;7.92788E+17;https://twitter.com/klainereunited/status/792787524519284740;
PRISONtoLIFE;2016-10-30 18:54;0;0;@KamalaHarris african american kids are 14x more likely to be suspended in the lbc schools than white kids major civil rights issue;;@KamalaHarris;;7.92787E+17;https://twitter.com/PRISONtoLIFE/status/792786884279738368;
PRISONtoLIFE;2016-10-30 18:53;0;0;@KamalaHarris there should be an investigation as to why 35 million is spent to police the kids $117,000 4 programs http://www. scpr.org/news/2016/10/2 6/65791/report-long-beach-schools-need-to-overhaul-discipl/ …;;@KamalaHarris;;7.92787E+17;https://twitter.com/PRISONtoLIFE/status/792786603806556160;
tammyinlalaland;2016-10-30 18:48;0;2;most liberal 10min of my life-Voted for @HillaryClinton @KamalaHarris @RepAdamSchiff @RichardBloom +against death pen, for pot & gun control;;@HillaryClinton @KamalaHarris @RepAdamSchiff @RichardBloom;;7.92785E+17;https://twitter.com/tammyinlalaland/status/792785282550468608;
ptpower;2016-10-30 18:42;0;2;I spent the better part of a day photographing @KamalaHarris earlier this month... glad to see the photos finally getting some use. https:// twitter.com/KamalaHarris/s tatus/791829643821101057 …;;@KamalaHarris;;7.92784E+17;https://twitter.com/ptpower/status/792783743102488576;
KamalaHarris;2016-10-30 18:37;23;139;Starting the day with 102-year-old Mother McCoy at Living Stone Cathedral of Worship in Littlerock! pic.twitter.com/prQEFtioJN;;;;7.92782E+17;https://twitter.com/KamalaHarris/status/792782487818604544;
Scrapper_237032;2016-10-30 18:07;0;0;We were about to vote for @LorettaSanchez to refresh gov but after reading her nasty attack on @KamalaHarris over Trump, we're changing 2 KH;;@LorettaSanchez @KamalaHarris;;7.92775E+17;https://twitter.com/Scrapper_237032/status/792775063435042816;
can_texplain;2016-10-30 17:57;0;0;@KamalaHarris In the country unlawfully illegal alien =CRIMINAL you can't change the words and make it different;;@KamalaHarris;;7.92772E+17;https://twitter.com/can_texplain/status/792772320905404416;
Candice__Felts;2016-10-30 17:40;0;0;Hey @KamalaHarris I want to make sure my vote (for you) gets counted on my mail in ballot. Confusion about how many stamps needed in LA cty;;@KamalaHarris;;7.92768E+17;https://twitter.com/Candice__Felts/status/792768023555825664;
imfriendlypanda;2016-10-30 17:36;0;0;. @KamalaHarris if you do not Disavow Hillary Clinton, you won't get my vote and I will certainly donate to your opponent in your next race.;;@KamalaHarris;;7.92767E+17;https://twitter.com/imfriendlypanda/status/792767106337034240;
emtz86;2016-10-30 17:24;1;11;We voted! Excited to support @HillaryClinton , @KamalaHarris , @YesOn56 & so many other important candidates/issues! #ImWitHer #EarlyVoting pic.twitter.com/THIhRVbwJQ;;@HillaryClinton @KamalaHarris @YesOn56;#ImWitHer #EarlyVoting;7.92764E+17;https://twitter.com/emtz86/status/792764066125066240;
SpellmanShane;2016-10-30 17:11;0;0;Excited to cast my vote for @KamalaHarris for US Senator representing the great state of California! #Election2016 #KamalaHarris #Kamala2016;;@KamalaHarris;#Election2016 #KamalaHarris #Kamala2016;7.92761E+17;https://twitter.com/SpellmanShane/status/792760766059249664;
KamalaHarris;2016-10-30 17:10;40;101;An undocumented immigrant is not a criminal. http://www. sacbee.com/news/politics- government/capitol-alert/article110836327.html …;;;;7.9276E+17;https://twitter.com/KamalaHarris/status/792760476492926976;
AngelaGreben;2016-10-30 16:51;0;0;. @CADeptTech As a state agency you should refrain from posting tweets to AG @KamalaHarris ' private account. Use @AGKamalaHarris instead. https:// twitter.com/CADeptTech/sta tus/713060338602741760 …;;@CADeptTech @KamalaHarris @AGKamalaHarris;;7.92756E+17;https://twitter.com/AngelaGreben/status/792755744328200194;
leonsita76711;2016-10-30 16:32;0;0;@KamalaHarris Could u still help on the itt-tech scam? There is many people that have this huge debt and still didn't get a job....;;@KamalaHarris;;7.92751E+17;https://twitter.com/leonsita76711/status/792750960833499136;
EricBauman;2016-10-30 15:40;2;9;Join me today at 1pm & rally with @KamalaHarris @BryanCaforio @henrystern2016 @christyfor38 @JohnathonErvin - 23550 Lyons Ave, Santa Clarita pic.twitter.com/1dpQJFCUM1;;@KamalaHarris @BryanCaforio @henrystern2016 @christyfor38 @JohnathonErvin;;7.92738E+17;https://twitter.com/EricBauman/status/792738003995074561;
simonhedlin;2016-10-30 15:27;0;0;. @KamalaHarris v. @SenTomCotton in 2024?;;@KamalaHarris @SenTomCotton;;7.92735E+17;https://twitter.com/simonhedlin/status/792734590859444225;
Azizlabkhand;2016-10-30 15:10;0;0;@KamalaHarris #CrookedHillary is a crook and will lead us to WWIII.Trump is America's only chance of survival. #TrumpRevolution;;@KamalaHarris;#CrookedHillary #TrumpRevolution;7.9273E+17;https://twitter.com/Azizlabkhand/status/792730404587470848;
PaperJhon;2016-10-30 14:45;0;0;I'm one of the luckiest people on earth.... #KamalaHarris #quotes https:// openquotes.github.io/authors/kamala -harris-quotes/#052bab2d …;;;#KamalaHarris #quotes #052bab2d;7.92724E+17;https://twitter.com/PaperJhon/status/792724070324441088;
thebeast63;2016-10-30 14:21;0;0;@KamalaHarris who is running for Senate in Cal is a recipient - part of the problem. #Draintheswamp https:// twitter.com/kerpen/status/ 792530081348481024 …;;@KamalaHarris;#Draintheswamp;7.92718E+17;https://twitter.com/thebeast63/status/792718015217315841;
SCV4Hillary;2016-10-30 13:58;1;3;Join us for GOTV Rally today at 1 for our awesome down-ballot Dems @KamalaHarris @BryanCaforio @christyfor38 https://www. facebook.com/SCV4Hillary/po sts/1069302486517921 …;;@KamalaHarris @BryanCaforio @christyfor38;;7.92712E+17;https://twitter.com/SCV4Hillary/status/792712164683329537;
robrtB1;2016-10-30 13:31;1;3;@KamalaHarris I voted for Harris and Trump. TRUMP Is better trusted than Hillary. Hillary is a LIAR AND DECEPTIVE;;@KamalaHarris;;7.92705E+17;https://twitter.com/robrtB1/status/792705463682904064;
SanFranMoman;2016-10-30 09:58;2;2;@MrJamesonNeat @KamalaHarris @NancyPelosi @Scott_Wiener Me too. I did early voting today. #imwithher #strongertogether pic.twitter.com/X1E9j7pKGj;;@MrJamesonNeat @KamalaHarris @NancyPelosi @Scott_Wiener;#imwithher #strongertogether;7.92652E+17;https://twitter.com/SanFranMoman/status/792651951741689856;
Spendlov2Arleen;2016-10-30 09:52;1;1;@KamalaHarris @AdrianCJax our family voted for you last Monday 10-24-2016 for Senator;;@KamalaHarris @AdrianCJax;;7.9265E+17;https://twitter.com/Spendlov2Arleen/status/792650492031696896;
OurRevSJC;2016-10-30 08:01;2;5;. @RepMcNerney @KamalaHarris @SenatorReid @POTUS It is time you listen to fellow Americans, #WaterIsLife #NoDAPL Days of #BigOil are over pic.twitter.com/xi1zReYrIR;;@RepMcNerney @KamalaHarris @SenatorReid @POTUS;#WaterIsLife #NoDAPL #BigOil;7.92623E+17;https://twitter.com/OurRevSJC/status/792622542796181504;
sioux60117;2016-10-30 07:00;0;0;@WSJ@KamalaHarris @ForeignAffairs@tribelaw @TheEconomist@LorettaLynch @POTUS@HillaryClinton @billclinton@SEPTA@SenFranken @USCongress pic.twitter.com/RAuqkk1fTP;;@WSJ @KamalaHarris @ForeignAffairs @tribelaw @TheEconomist @LorettaLynch @POTUS @HillaryClinton @billclinton @SEPTA @SenFranken @USCongress;;7.92607E+17;https://twitter.com/sioux60117/status/792607152019910656;
STFUnwo;2016-10-30 06:35;0;1;@KamalaHarris How does Feinstein have so much money. She works in gov. because of righteous reasons? Or for her own personal financial gain?;;@KamalaHarris;;7.92601E+17;https://twitter.com/STFUnwo/status/792600907489939456;
TMRzzz;2016-10-30 06:23;0;1;@AdanNada6 @KamalaHarris @nytimes I totally agree with that which is why I like Trump banks, wallstreet, dem & rep all hate him;;@AdanNada6 @KamalaHarris @nytimes;;7.92598E+17;https://twitter.com/TMRzzz/status/792597786294312961;
STFUnwo;2016-10-30 06:03;0;1;@KamalaHarris Never hear much talk in debates about wealth inequality. Riches 1% own and control everything. No talk on #TSA abolition.;;@KamalaHarris;#TSA;7.92593E+17;https://twitter.com/STFUnwo/status/792592720757858304;
aehooker501;2016-10-30 05:58;0;1;@LAProgressive @POTUS @EnvCalifornia @WipeHomophobia @CASOSvote @RepLowenthal @KamalaHarris @DNC @DrJillStein @BernieSanders @ACLU https:// twitter.com/FergusonCoverU p/status/792581437505413121 …;;@LAProgressive @POTUS @EnvCalifornia @WipeHomophobia @CASOSvote @RepLowenthal @KamalaHarris @DNC @DrJillStein @BernieSanders @ACLU;;7.92591E+17;https://twitter.com/aehooker501/status/792591483853418497;
QuoterCarl;2016-10-30 05:49;0;0;We don't have to guess what Mitt Romney would have done if he were pre... #KamalaHarris #quotes https:// openquotes.github.io/authors/kamala -harris-quotes/#f306e192 …;;;#KamalaHarris #quotes #f306e192;7.92589E+17;https://twitter.com/QuoterCarl/status/792589116919713792;
TMRzzz;2016-10-30 05:33;0;1;@AdanNada6 @KamalaHarris @nytimes so then Hillary has threaten rape victims, robbed Haiti of millions and needs to be in jail, correct?;;@AdanNada6 @KamalaHarris @nytimes;;7.92585E+17;https://twitter.com/TMRzzz/status/792585226488729600;
TMRzzz;2016-10-30 04:37;0;1;@AdanNada6 @KamalaHarris @nytimes @Deplorable you're not good at this and you attacked me from a Kamala tweet.... You're being paid;;@AdanNada6 @KamalaHarris @nytimes @Deplorable;;7.92571E+17;https://twitter.com/TMRzzz/status/792570998507737088;
KayshaBlack;2016-10-30 04:30;0;1;@KamalaHarris Save the Young Black Boys should have its own Platform. Not Immigrants. We black people have paid the ultimate price SLAVERY!;;@KamalaHarris;;7.92569E+17;https://twitter.com/KayshaBlack/status/792569463329599488;
KayshaBlack;2016-10-30 04:27;0;0;@KamalaHarris PUT IMMIGRATION on the back burner. Save Generations of Young Black Boys. U all no how their being raised in the slums of USA.;;@KamalaHarris;;7.92569E+17;https://twitter.com/KayshaBlack/status/792568578629251073;
KayshaBlack;2016-10-30 04:22;0;2;@KamalaHarris Save young Black Kids first White People! We were brought here and still suffering and our kids being killed everyday. A Sin;;@KamalaHarris;;7.92567E+17;https://twitter.com/KayshaBlack/status/792567354148302848;
PrometheusLaw;2016-10-30 04:03;0;0;sierraclub: We need climate champions like KamalaHarris in the Senate. Learn more here and be a #ClimateVoter ! http:// sc.org/2d7DB2A #CA …;;;#ClimateVoter #CA;7.92562E+17;https://twitter.com/PrometheusLaw/status/792562458271617024;
Yaya_Other;2016-10-30 03:58;1;2;I can't wait for HRC to be first woman #POTUS and to welcome @KamalaHarris to the Senate.;;@KamalaHarris;#POTUS;7.92561E+17;https://twitter.com/Yaya_Other/status/792561241810022400;
worstIuck;2016-10-30 03:45;0;0;as a California voter, on November 8th, I'll be throwing my support for @KamalaHarris for senator;;@KamalaHarris;;7.92558E+17;https://twitter.com/worstIuck/status/792558133965164544;
CNanacrazy;2016-10-30 03:18;0;0;@KamalaHarris Well I think you won't make a good Congresswoman#10moredays;;@KamalaHarris;#10moredays;7.92551E+17;https://twitter.com/CNanacrazy/status/792551143435935746;
